,000300.SH,HSI.HI,SPX.GI,AU9999.SGE,中债综合全价总值指数
2022-09-27,3892.295,16090.889088300002,25794.364338000003,386.0,124.3734
2022-09-28,3828.7098,15626.5371392,26444.977728,385.83,124.3022
2022-09-29,3827.1434,15548.5017286,25884.469793999997,389.0,124.2475
2022-09-30,3804.8853,15577.016365200003,25457.184876,390.0,124.177
2022-10-10,3720.9365,15570.2308042,25645.079088,392.49,124.3309
2022-10-11,3727.6867,15240.3553912,25507.6803,392.01,124.3759
2022-10-12,3784.3064,15127.458953399999,25433.756409,392.57,124.3767
2022-10-13,3752.6729,14846.0752935,26093.427090999998,392.83,124.422
2022-10-14,3842.4698,15021.812064,25471.328016,392.45,124.498
2022-10-17,3846.4119,15045.971272,26148.385525,390.97,124.5221
2022-10-18,3838.2667,15317.674502200001,26443.849828,390.8,124.5294
2022-10-19,3776.5335,14956.4127624,26274.435179999997,390.01,124.5453
2022-10-20,3754.9269,14764.205913599999,26095.954664,388.6,124.505
2022-10-21,3742.8929,14701.702616800001,26714.32615,388.93,124.4888
2022-10-24,3633.3733,13775.565333600001,27048.45282,393.32,124.4971
2022-10-25,3627.4542,13846.032014100001,27657.469547999997,393.68,124.4654
2022-10-26,3656.9027,13979.211995399999,27441.65228,393.96,124.4744
2022-10-27,3631.1448,14066.5785744,27248.846100000002,393.18,124.5219
2022-10-28,3541.3295,13576.364895800001,27969.819988000003,392.55,124.5604
2022-10-31,3508.7034,13428.4892562,27788.426063999996,391.76,124.6363
2022-11-01,3634.1732,14192.265335600001,27795.154409999996,391.99,124.5709
2022-11-02,3677.8051,14556.8813358,27143.833893000003,392.6,124.5182
2022-11-03,3647.8966,14162.0307476,26958.786808,391.98,124.5277
2022-11-04,3767.1746,14937.5800906,27357.225525,392.7,124.4597
2022-11-07,3775.2971,15284.1692736,27520.11856,394.5,124.4424
2022-11-08,3749.3251,15218.3203403,27619.81365,395.18,124.408
2022-11-09,3714.2704,15044.767258799999,27060.551973,403.56,124.3904
2022-11-10,3685.6885,14836.5283144,28652.822814,402.53,124.3575
2022-11-11,3788.4387,15887.283706799999,28711.961751000003,407.19,124.2244
2022-11-14,3794.0171,15936.8514979,28056.506775,402.47,123.6856
2022-11-15,3865.9726,16483.3110632,28110.161833000002,404.99,123.6342
2022-11-16,3834.3899,16416.4093808,27855.234076999997,406.77,123.4988
2022-11-17,3818.664,16299.3814818,27884.419679999995,407.31,123.5182
2022-11-18,3801.5686,16341.3646042,28189.998594,406.6,123.5341
2022-11-21,3769.1269,16085.9464828,28145.692464,404.71,123.5904
2022-11-22,3769.5727,16005.888781899997,28692.456786,404.93,123.5806
2022-11-23,3773.5287,15978.560434200002,28706.712006,404.35,123.6618
2022-11-24,3756.8082,16083.075194000001,28674.493926000003,405.9,123.7858
2022-11-25,3775.7764,16049.071935000002,28721.937467999996,406.3,123.6931
2022-11-28,3733.2424,15852.5241336,28388.549098,406.87,123.6041
2022-11-29,3848.4224,16769.240982,28490.582607,406.68,123.3953
2022-11-30,3853.0365,17085.0892287,29282.541459000004,405.76,123.347
2022-12-01,3894.7687,17107.1191776,29035.369824999998,407.48,123.3506
2022-12-02,3870.9478,16936.114654499997,28722.58614,410.0,123.3755
2022-12-05,3946.8759,17654.878853700004,28145.435456000003,406.17,123.3305
2022-12-06,3968.1979,17453.319345,27488.711996000005,403.56,123.2275
2022-12-07,3958.4409,16920.9202188,27527.605199999998,402.4,123.1774
2022-12-08,3959.1798,17379.364011899997,27588.407705999998,403.41,123.2027
2022-12-09,3998.2442,17787.7956234,27378.563544,404.72,123.1426
2022-12-12,3953.4433,17389.0016783,27760.33064,403.69,123.1117
2022-12-13,3945.6813,17580.534868,28035.450890000004,405.0,122.9764
2022-12-14,3954.8857,17589.8349105,27781.45762,409.0,123.0607
2022-12-15,3951.9885,17270.7780171,27014.299225,404.38,123.0639
2022-12-16,3954.227,17453.280697699996,26886.005676,403.69,123.0426
2022-12-19,3893.2207,17334.8925013,26626.651436,405.79,123.141
2022-12-20,3829.0173,17145.602816,26698.219482,405.78,123.1491
2022-12-21,3830.5384,17134.0765776,27013.3346,409.98,123.1339
2022-12-22,3836.028,17614.4762376,26647.027407,409.94,123.1964
2022-12-23,3828.2188,17544.8015076,26840.688420000002,409.03,123.2881
2022-12-26,3843.4887,17526.1881006,26846.45565,407.53,123.2971
2022-12-27,3887.854,17465.0577534,26630.90205,407.98,123.2649
2022-12-28,3871.2644,17775.298324800002,26361.855281999997,408.99,123.2664
2022-12-29,3856.7007,17682.731332199997,26865.279904,407.19,123.3636
2022-12-30,3871.6338,17670.1401107,26740.581700000002,410.49,123.4172
2023-01-03,3887.8992,17927.4950239,26568.212649999998,412.26,123.5305
2023-01-04,3892.9477,18395.0406237,26635.966906999995,413.84,123.6435
2023-01-05,3968.5782,18562.119332399998,26247.710059999998,412.73,123.7017
2023-01-06,3980.8888,18511.687650400003,26841.775296,409.35,123.6538
2023-01-09,4013.1196,18700.0395454,26569.352385,413.42,123.6433
2023-01-10,4017.4737,18469.844640999996,26498.441175,414.13,123.5421
2023-01-11,4010.0309,18595.9877355,26896.489516,415.0,123.514
2023-01-12,4017.8692,18639.81624,26958.09456,414.37,123.5336
2023-01-13,4074.3772,18732.420708600002,26910.676428,414.43,123.4926
2023-01-16,4137.9643,18693.0455776,26847.890715,417.21,123.3913
2023-01-17,4137.2422,18570.5800896,26828.098533999997,418.19,123.3713
2023-01-18,4130.3143,18737.16252,26559.879372000003,418.23,123.3296
2023-01-19,4156.0077,18725.2830726,26385.07749,419.21,123.3416
2023-01-20,4181.5267,19058.922604,26895.364222,422.45,123.2964
2023-01-30,4201.345,19061.1844064,27170.571402,422.67,123.3412
2023-01-31,4156.8578,18842.7228211,27559.44664,418.33,123.379
2023-02-01,4195.9332,19000.6154312,27801.372131999997,421.67,123.3573
2023-02-02,4181.1493,18801.6261664,28058.72888,425.85,123.355
2023-02-03,4141.6319,18607.4267535,27872.429536,419.52,123.4015
2023-02-06,4086.8779,18317.6951824,27847.222596,414.04,123.41
2023-02-07,4094.2335,18447.017057,28301.458799999997,413.0,123.4227
2023-02-08,4076.1411,18373.849980799998,27899.325071999996,413.45,123.4394
2023-02-09,4130.8565,18708.747541200002,27715.42575,414.54,123.4466
2023-02-10,4106.3097,18325.263311799998,27767.678664000003,412.65,123.4704
2023-02-13,4143.574,18374.737799799997,28196.045079,413.83,123.4986
2023-02-14,4145.2902,18326.5325424,28181.935368000002,413.08,123.5181
2023-02-15,4123.6893,18086.608216799996,28279.581080000004,412.4,123.5302
2023-02-16,4093.4876,18325.384060499997,28027.080279,412.0,123.5571
2023-02-17,4034.507,18124.446599400002,28006.624031,411.35,123.5648
2023-02-20,4133.4896,18283.400436,28000.097487,413.15,123.535
2023-02-21,4144.3536,17954.8866591,27404.563838000002,411.8,123.4928
2023-02-22,4106.9506,17905.580528000002,27442.060695000004,414.0,123.4941
2023-02-23,4103.6463,17909.595026999996,27696.242496000003,412.78,123.4749
2023-02-24,4061.0457,17581.2213448,27370.249767999998,414.01,123.46
2023-02-27,4043.8444,17679.3233097,27705.240128,413.04,123.4432
2023-02-28,4069.4587,17531.1342776,27600.085785000003,412.69,123.4355
2023-03-01,4126.9415,18231.1227936,27422.6466,414.75,123.4259
2023-03-02,4117.7377,17908.8732252,27394.87308,414.3,123.4203
2023-03-03,4130.5513,18109.924645400002,27962.249988,416.21,123.398
2023-03-06,4109.0102,18097.224000299997,27914.260742000002,420.26,123.5093
2023-03-07,4048.8519,18091.2875696,27568.140371999998,419.76,123.5333
2023-03-08,4034.1077,17759.1916125,27754.449525,415.22,123.5567
2023-03-09,4019.8505,17684.2935074,27297.368112,415.46,123.5802
2023-03-10,3967.1352,17143.7242112,26897.905145,417.73,123.6048
2023-03-13,4008.686,17409.661802399998,26749.335000000003,421.45,123.6031
2023-03-14,3984.6956,16930.8905752,27023.112621,427.0,123.6145
2023-03-15,3986.902,17097.7770474,26729.775239999995,426.56,123.616
2023-03-16,3939.1505,16919.9889837,27384.940172000002,430.29,123.6441
2023-03-17,3958.8194,17170.3084371,27045.182527999998,432.42,123.6703
2023-03-20,3939.077,16629.9914133,27144.914958000005,449.23,123.7245
2023-03-21,3982.3782,16893.9768596,27524.934981,441.36,123.7373
2023-03-22,3999.4427,17154.6479366,27052.889355,434.14,123.7333
2023-03-23,4039.0895,17554.2618056,27131.260248000002,438.2,123.7253
2023-03-24,4027.0457,17347.951377600002,27151.247025999997,439.66,123.6938
2023-03-27,4012.4771,17129.555826,27331.199642,437.22,123.7215
2023-03-28,3999.5147,17327.396470000003,27302.084123,435.81,123.7299
2023-03-29,4006.144,17690.56164,27699.652151000002,437.01,123.7399
2023-03-30,4038.5257,17822.8863054,27904.547538,437.19,123.7523
2023-03-31,4050.9257,17858.4602951,28237.945527,440.74,123.779
2023-04-03,4090.5676,17889.054453599998,28378.691055,435.56,123.785
2023-04-04,4103.1052,17747.1596106,28170.711940000005,439.51,123.7911
2023-04-06,4096.64,17805.658336,28220.780994000004,446.69,123.8002
2023-04-07,4123.2799,17829.039216,28258.136676000002,445.9,123.8115
2023-04-10,4104.8118,17809.927888000002,28255.884004,442.33,123.8232
2023-04-11,4100.1479,17976.412657200002,28303.200507999998,444.19,123.8793
2023-04-12,4097.2876,17814.590600400003,28174.712529999997,447.34,123.9278
2023-04-13,4068.9786,17799.182107200002,28467.117276,447.86,123.9261
2023-04-14,4091.9988,17863.315551900003,28386.692984,449.35,123.9297
2023-04-17,4149.3836,18182.981154,28510.850627999997,445.44,123.9128
2023-04-18,4162.032,18103.2695915,28591.322418,443.7,123.9464
2023-04-19,4124.5589,17837.2694976,28554.431411999998,443.52,123.9894
2023-04-20,4113.0192,17927.9167815,28490.182273,444.15,124.0082
2023-04-21,4032.5672,17588.146295699997,28418.776704,442.44,124.0314
2023-04-24,3982.6429,17508.6597686,28477.314840000003,441.64,124.0758
2023-04-25,3962.6658,17207.823442,28031.951061000003,445.44,124.0836
2023-04-26,3959.2323,17427.0975762,28082.457963,445.93,124.1075
2023-04-27,3988.4185,17492.3812648,28619.516745000004,446.72,124.2075
2023-04-28,4029.0858,17548.2044142,28869.479519999993,443.37,124.2189
2023-05-04,4030.2471,17550.294192100002,28044.348587999997,452.79,124.35
2023-05-05,4016.8774,17655.2218929,28587.27825,454.92,124.4628
2023-05-08,4062.6624,17885.3368954,28618.410296000002,450.3,124.4811
2023-05-09,4027.8754,17529.9605372,28527.311835,451.14,124.5066
2023-05-10,3996.8695,17471.76102,28673.431436000003,452.6,124.5932
2023-05-11,3990.6637,17431.594753100002,28542.997261999997,452.86,124.6966
2023-05-12,3937.7622,17396.015356800002,28654.520247999997,450.41,124.689
2023-05-15,3998.8872,17734.5631513,28810.844712,452.13,124.6572
2023-05-16,3978.2054,17718.9097075,28566.270939999995,450.96,124.6482
2023-05-17,3960.165,17405.9732145,29006.588996000002,449.17,124.6293
2023-05-18,3956.0701,17631.42696,29372.496435,448.5,124.6016
2023-05-19,3944.5403,17497.9272777,29493.094487999995,446.72,124.6202
2023-05-22,3969.3277,17652.4991802,29414.234291000004,448.43,124.6279
2023-05-23,3913.1882,17457.423625,29154.205907999996,446.0,124.6988
2023-05-24,3859.0935,17215.806558,29037.133439999998,448.87,124.7041
2023-05-25,3850.4996,16889.287697199998,29278.562711999995,447.64,124.6857
2023-05-26,3850.9511,16931.093328799998,29757.7642,445.28,124.6577
2023-05-29,3833.9416,16712.5094879,29679.963375,444.56,124.6615
2023-05-30,3837.7531,16823.4162082,29782.651536,443.77,124.6897
2023-05-31,3798.5434,16478.6744844,29601.974043000002,449.62,124.7194
2023-06-01,3806.8679,16508.8925184,29954.46843,449.23,124.7614
2023-06-02,3861.8337,17165.6136496,30378.704542999996,451.11,124.7365
2023-06-05,3844.2492,17283.447165,30302.880616,446.31,124.7562
2023-06-06,3808.1629,17319.4180968,30447.463875,449.02,124.7903
2023-06-07,3789.3418,17475.040399999998,30383.035392000005,449.29,124.8183
2023-06-08,3820.1867,17544.112570800004,30607.133039999997,447.59,124.8324
2023-06-09,3836.7026,17598.9003185,30571.342889999996,450.88,124.8837
2023-06-12,3844.4324,17631.532238400003,30898.388316,451.45,124.9263
2023-06-13,3864.9074,17814.4670352,31237.547698000002,453.21,125.0545
2023-06-14,3864.0247,17734.443774999996,31292.877594,450.2,125.1288
2023-06-15,3925.4994,18106.381719599998,31639.887576,446.32,125.0522
2023-06-16,3963.3509,18271.8073475,31435.526151000002,450.07,124.9348
2023-06-19,3930.9079,18124.712478,31396.721759,450.33,124.816
2023-06-20,3924.2377,17962.045988,31421.408116000002,451.13,124.8155
2023-06-21,3864.0323,17633.0283085,31343.471355,449.97,124.847
2023-06-26,3809.6962,17293.0428369,31191.745391999997,449.3,124.8694
2023-06-27,3845.4334,17625.4707024,31567.460418000002,449.25,124.8389
2023-06-28,3840.7986,17648.8306275,31557.598285999997,446.8,124.8527
2023-06-29,3821.8435,17454.261078800002,31745.813952,447.09,124.8799
2023-06-30,3842.4516,17440.5701314,32157.555804000003,448.47,124.9389
2023-07-03,3892.8821,17774.6120835,32150.200763000004,449.5,124.9657
2023-07-04,3899.0133,17857.1833664,32100.743714,450.0,124.9878
2023-07-05,3868.8054,17564.159154200002,32002.874175999998,450.74,125.0066
2023-07-06,3842.7547,17088.954744,31806.681582000005,450.41,125.0235
2023-07-07,3825.6988,16913.891415,31696.19433,449.92,125.0421
2023-07-10,3844.3269,16974.9164004,31715.985477999995,451.35,125.0732
2023-07-11,3869.4861,17130.2837349,31912.064436,450.29,125.1151
2023-07-12,3843.4369,17288.889817500003,32094.45624,451.26,125.1214
2023-07-13,3898.4229,17686.0796676,32258.963107999996,454.9,125.1281
2023-07-14,3899.1027,17703.620119799998,32131.754355999998,452.5,125.1042
2023-07-17,3867.1749,17719.539419399996,32259.251954,454.15,125.1287
2023-07-18,3854.9393,17387.2137392,32546.698593999994,456.34,125.162
2023-07-19,3850.8663,17339.468419,32638.505992000002,462.17,125.1872
2023-07-20,3823.6946,17322.166783200002,32408.901941999997,460.94,125.2
2023-07-21,3821.91,17443.7530122,32414.871103999998,458.33,125.2485
2023-07-24,3805.221,17062.689100000003,32543.358264000002,458.63,125.3057
2023-07-25,3915.1153,17761.681192,32614.404875999997,455.58,125.138
2023-07-26,3907.0128,17678.8236088,32558.644125000003,457.99,125.1378
2023-07-27,3902.3458,17950.3429311,32335.852365,458.85,125.1985
2023-07-28,3992.7376,18209.9099736,32688.712373999995,455.68,125.1992
2023-07-31,4014.6301,18359.580367799997,32721.579279999998,455.35,125.1604
2023-08-01,3998.001,18290.16368,32624.304459,456.44,125.186
2023-08-02,3969.895,17870.6986494,32211.161752,456.81,125.2226
2023-08-03,4004.9839,17793.0126766,32186.262555000005,454.7,125.2727
2023-08-04,4020.5792,17872.3532728,31981.194654,454.02,125.2867
2023-08-07,3990.1531,17855.314329599998,32252.624719999996,454.89,125.3218
2023-08-08,3979.7322,17584.7857471,32199.81297,454.84,125.3376
2023-08-09,3967.5652,17631.865463899998,31983.442348,455.05,125.3471
2023-08-10,3975.7166,17618.894791,31986.097607999996,453.62,125.3438
2023-08-11,3884.2538,17463.5271969,31956.794735,455.25,125.3609
2023-08-14,3855.9061,17215.533085499996,32185.006792000004,455.95,125.4193
2023-08-15,3846.5357,17050.9555915,31849.633647999995,456.0,125.5887
2023-08-16,3818.3338,16864.239051,31705.009938,456.79,125.6607
2023-08-17,3831.1008,16866.9139205,31499.806736,456.7,125.6774
2023-08-18,3784.0038,16513.1664235,31464.533826,456.1,125.7168
2023-08-21,3729.555,16197.7420719,31672.624299000003,457.92,125.8138
2023-08-22,3758.2271,16339.7973143,31586.84996,457.82,125.8223
2023-08-23,3696.6339,16389.871387199997,31933.948788,458.32,125.8274
2023-08-24,3723.4293,16700.0135249,31459.542066,459.7,125.8227
2023-08-25,3709.1517,16457.560961400002,31669.565193000002,459.0,125.7684
2023-08-28,3752.6194,16608.3017622,31855.992336,459.14,125.6866
2023-08-29,3790.1067,16926.7504725,32315.921313000003,460.35,125.6531
2023-08-30,3788.5097,16916.0679578,32423.990391999996,461.96,125.6489
2023-08-31,3765.2678,16826.5700828,32369.957226,464.16,125.6781
2023-09-01,3791.4912,16828.959750600003,32417.809676,463.79,125.6087
2023-09-04,3848.9517,17241.087308799997,32416.906522000005,465.5,125.4409
2023-09-05,3820.3174,16905.4221454,32279.594789,465.85,125.4109
2023-09-06,3812.0283,16932.8381446,32137.613011999998,464.13,125.3072
2023-09-07,3758.4748,16707.3160116,32041.976404,464.38,125.2145
2023-09-08,3739.9927,16757.553724799996,32160.79035,467.68,125.1608
2023-09-11,3767.537,16651.629432,32376.126408,468.09,125.0993
2023-09-12,3760.6048,16564.7113566,32119.433339999996,469.4,125.1359
2023-09-13,3736.6513,16543.0893998,32118.213136000002,470.21,125.1734
2023-09-14,3733.5077,16569.2539144,32379.955740000005,474.7,125.2134
2023-09-15,3708.7766,16674.8011034,31947.067152,469.6,125.1693
2023-09-18,3727.711,16435.680046499998,31947.842808,469.18,125.0869
2023-09-19,3720.5021,16517.442682599998,31877.786535,471.26,125.061
2023-09-20,3705.6898,16403.778039999997,31577.86104,472.0,125.0389
2023-09-21,3672.4448,16188.7750913,31059.089999999997,472.83,125.057
2023-09-22,3738.9327,16568.2520985,30987.358374,471.72,125.0283
2023-09-25,3714.6037,16267.5100395,31111.155887999998,475.73,124.9508
2023-09-26,3692.8928,16028.850123000002,30652.748631,474.04,124.8854
2023-09-27,3700.495,16150.965383499999,30655.503367,462.68,124.8805
2023-09-28,3689.5172,15942.0135189,30870.98606,447.1,124.9491
2023-10-09,3684.7272,16055.397796,31125.269573999998,438.0,125.0532
2023-10-10,3657.1259,16194.8478167,31283.882543999996,449.88,124.9898
2023-10-11,3667.5483,16425.507938,31417.309404999996,450.42,124.8953
2023-10-12,3702.3824,16735.0167318,31219.760735999997,451.05,124.849
2023-10-13,3663.4104,16343.3059715,31062.64095,453.99,124.9016
2023-10-16,3626.5972,16188.558372,31401.788674000003,460.24,124.8883
2023-10-17,3639.4018,16324.9905234,31397.82672,462.61,124.8352
2023-10-18,3610.5767,16272.0696528,30976.670700000006,466.0,124.781
2023-10-19,3533.5445,15863.9632669,30713.901000000005,468.95,124.6746
2023-10-20,3510.5889,15761.611241800001,30326.511887999997,474.84,124.6426
2023-10-23,3474.2438,15753.540340700001,30274.973567999998,472.47,124.6593
2023-10-24,3487.1302,15587.8597067,30492.395648000005,473.31,124.5868
2023-10-25,3504.4576,15676.986248100002,30054.728445000004,471.0,124.61
2023-10-26,3514.1448,15640.134136000002,29698.691831999997,474.17,124.6217
2023-10-27,3562.3851,15968.902368599998,29555.305334,475.8,124.6047
2023-10-30,3583.7718,15973.6425084,29909.850641999998,476.9,124.6302
2023-10-31,3572.5056,15706.3475184,30102.67702,476.86,124.6715
2023-11-01,3571.0268,15686.9497406,30418.511507999996,475.4,124.6823
2023-11-02,3554.1889,15814.7524197,31000.365066,476.32,124.7574
2023-11-03,3584.1364,16206.123535199999,31291.137864000004,476.99,124.7582
2023-11-06,3632.6084,16484.8853227,31339.004439999997,474.63,124.7735
2023-11-07,3619.7593,16215.1990256,31426.260288,471.44,124.7717
2023-11-08,3611.0723,16126.6164878,31456.526894,470.5,124.7703
2023-11-09,3612.8263,16081.493171499998,31201.800420000003,467.73,124.7966
2023-11-10,3586.4893,15814.612852799999,31688.619004,469.46,124.8291
2023-11-13,3579.4141,16011.5502722,31661.253195000005,468.94,124.8694
2023-11-14,3582.0584,15988.062277200002,32264.739759999997,470.78,124.8864
2023-11-15,3607.2454,16619.30154,32309.064576,471.55,124.9001
2023-11-16,3572.3641,16382.298421200001,32334.900575999996,470.88,124.9689
2023-11-17,3568.0685,16055.760297199999,32378.162656,471.65,125.0163
2023-11-20,3576.3233,16328.8017336,32564.697656,466.35,125.0238
2023-11-21,3581.0674,16249.3860681,32405.399513999993,466.79,125.0296
2023-11-22,3544.4162,16211.375205999999,32467.740148,465.69,124.9975
2023-11-23,3561.5204,16357.7910636,32448.602344,465.0,124.9163
2023-11-24,3538.0087,16020.688025399997,32440.160034,465.02,124.9051
2023-11-27,3511.9424,16009.142310000001,32380.404837000002,469.83,124.8435
2023-11-28,3518.5232,15846.759399599998,32399.843548000008,471.31,124.8673
2023-11-29,3488.3073,15485.951937599999,32323.224797999996,474.22,124.866
2023-11-30,3496.2028,15505.4417952,32439.60204,474.04,124.9128
2023-12-01,3482.8813,15319.275666,32669.657152,474.32,124.901
2023-12-04,3460.138,15128.263161,32450.464758,480.45,124.8918
2023-12-05,3394.2571,14860.965057600002,32484.981186000005,473.93,124.8723
2023-12-06,3399.598,14980.414171799997,32364.00476,473.7,124.8493
2023-12-07,3391.2823,14897.317228200001,32638.395384,474.45,124.8677
2023-12-08,3399.4618,14871.6271665,32747.660751,474.1,124.8934
2023-12-11,3419.4548,14759.3953751,32894.669771999994,469.34,124.965
2023-12-12,3426.803,14930.596590000001,33051.07038,467.76,124.9834
2023-12-13,3369.605,14782.281512500002,33479.648334,466.01,125.0773
2023-12-14,3351.9639,14936.490301599997,33551.28095,475.03,125.1336
2023-12-15,3341.5517,15263.7648662,33485.956483,474.0,125.2311
2023-12-18,3329.3657,15119.295916,33626.214248000004,473.82,125.325
2023-12-19,3334.0412,15030.773399999998,33846.843934000004,473.99,125.3686
2023-12-20,3297.5022,15118.4009619,33342.31061,476.6,125.4179
2023-12-21,3330.8698,15122.5689192,33707.621100000004,475.54,125.5001
2023-12-22,3337.2281,14847.2233342,33735.526239,478.66,125.612
2023-12-25,3347.4508,14844.772272699998,33762.62763,479.0,125.7194
2023-12-26,3324.7902,14846.733121899999,33884.013375,480.49,125.7936
2023-12-27,3336.3572,15112.1458084,33950.174316,482.17,125.8607
2023-12-28,3414.5403,15485.9217933,33949.34829,482.19,125.9168
2023-12-29,3431.1099,15448.6857658,33783.274940999996,479.59,125.9493
2024-01-02,3386.3522,15204.382421999997,33565.00791,483.66,125.9646
2024-01-03,3378.2971,15125.5939824,33405.091962000006,481.49,125.9338
2024-01-04,3347.0519,15138.852970799999,33288.221396,480.4,125.9853
2024-01-05,3329.1114,15037.0637487,33364.025996,480.0,126.0728
2024-01-08,3286.0564,14750.296473000002,33823.992124,479.0,126.0915
2024-01-09,3292.4994,14722.2327868,33775.9065,478.66,126.213
2024-01-10,3277.129,14631.944601600002,33988.803974999995,478.08,126.2148
2024-01-11,3295.6717,14824.5861148,33981.292087999995,478.2,126.2074
2024-01-12,3284.1667,14765.3485452,33989.11215,479.18,126.1774
2024-01-15,3280.9195,14740.643970000001,34005.377172,483.44,126.1819
2024-01-16,3300.8762,14427.5156928,33902.322132,482.7,126.1782
2024-01-17,3229.082,13894.951625999998,33728.009728,477.3,126.2049
2024-01-18,3274.7286,14009.761175900001,34027.862356,476.0,126.2775
2024-01-19,3269.7763,13931.826421400001,34443.475827,479.51,126.3324
2024-01-22,3218.9016,13606.7443746,34488.982514999996,478.39,126.4475
2024-01-23,3231.9329,13967.0549866,34595.575820000005,478.52,126.4753
2024-01-24,3277.1089,14443.282909300002,34592.508315,478.0,126.5068
2024-01-25,3342.9189,14731.1595736,34770.070304,475.8,126.5599
2024-01-26,3333.8213,14502.012770700001,34762.080178000004,479.26,126.5822
2024-01-29,3303.9604,14625.9475452,35036.103921,479.2,126.638
2024-01-30,3245.0387,14282.287775,34994.374335,480.15,126.8597
2024-01-31,3215.3518,14072.5219146,34423.013034999996,480.0,127.0648
2024-02-01,3217.7109,14146.415985900001,34857.989331,480.0,127.0877
2024-02-02,3179.6276,14105.249158,35209.10616599999,483.55,127.0839
2024-02-05,3200.4218,14091.6195855,35128.550670000004,479.11,127.208
2024-02-06,3311.6922,14662.605556800001,35215.657686,478.81,127.0752
2024-02-07,3343.6303,14609.2713327,35489.401794000005,480.08,127.1075
2024-02-08,3364.9297,14429.831235300002,35516.647833,480.58,127.0944
2024-02-19,3403.8078,14672.363445900002,35555.564824,479.52,127.1556
2024-02-20,3410.8542,14762.8125362,35359.954468,479.66,127.23
2024-02-21,3456.8713,14989.105605999997,35385.7254,479.57,127.2502
2024-02-22,3486.6747,15205.4449015,36127.069654,479.32,127.2924
2024-02-23,3489.7416,15195.1092928,36163.04832,477.81,127.3766
2024-02-26,3453.3585,15111.6632056,36034.21924,480.57,127.4192
2024-02-27,3494.7874,15251.419455999998,36084.023626,481.3,127.5156
2024-02-28,3450.2598,15019.263275499998,36033.3192,480.1,127.5937
2024-02-29,3516.0826,14984.627143199998,36201.863572,480.96,127.7621
2024-03-01,3537.8038,15058.5664768,36503.576772,483.4,127.5886
2024-03-04,3540.8686,15056.693782499999,36440.0069,489.0,127.6276
2024-03-05,3565.5143,14669.6969432,36072.127355,496.52,127.6613
2024-03-06,3551.0481,14920.3611503,36251.963616,499.76,127.8552
2024-03-07,3529.7195,14731.609008200003,36618.287471999996,505.1,127.9297
2024-03-08,3544.9099,14843.154433499998,36366.92688199999,505.84,127.9144
2024-03-11,3589.2635,15053.3856507,36321.508386,507.29,127.7984
2024-03-12,3597.4939,15509.103485,36725.268501000006,505.24,127.5614
2024-03-13,3572.361,15486.8117471,36637.54383,504.79,127.4974
2024-03-14,3562.2229,15390.8406674,36555.016751999996,505.2,127.4424
2024-03-15,3569.993,15171.6995415,36318.546275,507.12,127.4831
2024-03-18,3603.528,15179.898355199999,36531.530306,503.26,127.555
2024-03-19,3577.6303,15004.139585600002,36759.653235000005,504.06,127.6526
2024-03-20,3585.3838,15008.203965399998,37078.08321599999,505.2,127.6322
2024-03-21,3581.0902,15296.349379,37184.462126,514.94,127.6405
2024-03-22,3545.0023,14980.198802400002,37164.771672,511.16,127.6302
2024-03-25,3525.7634,14953.7819736,37047.061724,511.13,127.5352
2024-03-26,3543.7467,15073.8133392,36915.757593999995,512.52,127.5163
2024-03-27,3502.7866,14867.978023199998,37235.937154,515.94,127.5813
2024-03-28,3520.9648,15000.586727,37278.56238,518.8,127.6237
2024-03-29,3537.4843,14995.624300999998,37279.61325,527.54,127.6763
2024-04-01,3595.6466,14993.804744799998,37198.255626000006,533.74,127.6262
2024-04-02,3580.6759,15352.65576,36938.86601700001,533.8,127.6862
2024-04-03,3567.8031,15157.790879,36975.000401,537.5,127.7748
2024-04-08,3536.4077,15163.8106555,36909.396333000004,554.11,127.8506
2024-04-09,3533.4871,15247.0728235,36967.437395999994,555.5,127.9037
2024-04-10,3504.7086,15530.658895499997,36619.385376000006,557.9,127.8771
2024-04-11,3504.2447,15485.361975199998,36896.689008,554.14,127.8956
2024-04-12,3475.8389,15141.490294999998,36359.303747,567.21,128.0073
2024-04-15,3549.0759,15036.1986542,35928.292177999996,558.68,128.0306
2024-04-16,3511.1146,14738.6282385,35879.154947999996,562.5,128.056
2024-04-17,3565.403,14738.793695999999,35670.246525,564.46,128.111
2024-04-18,3569.8018,14863.131100899998,35588.97424,563.37,128.232
2024-04-19,3541.6619,14717.0796354,35290.182258,565.55,128.3394
2024-04-22,3530.9045,14975.4423624,35596.80558,556.55,128.4495
2024-04-23,3506.2249,15261.6517491,36030.821245,544.01,128.6061
2024-04-24,3521.6219,15597.7676106,36032.916824,548.33,128.4105
2024-04-25,3530.2813,15684.510132200001,35873.062836000005,548.16,128.3205
2024-04-26,3584.2686,16023.184435500001,36238.275775999995,553.0,128.1227
2024-04-29,3623.9124,16109.225145200002,36358.573721999994,549.06,127.7354
2024-04-30,3604.3943,16129.719391499999,35785.123846999995,545.8,127.8968
2024-05-06,3657.8767,16885.073738,36780.145555999996,544.13,127.9331
2024-05-07,3659.0076,16780.3767222,36833.707539999996,544.84,128.0589
2024-05-08,3630.2233,16626.7872168,36840.757271999995,544.18,128.099
2024-05-09,3664.561,16846.7909718,37034.56742399999,543.43,128.0407
